Data;Ativo Total;Ativo Circulante;Caixa e Equivalentes de Caixa;Aplicacoes Financeiras;Contas a Receber_1;Estoques_1;Tributos a Recuperar;Outros Ativos Circulantes;Ativo Realizavel a Longo Prazo;Investimentos;Imobilizado;Intangivel;Passivo Total;Passivo Circulante;Obrigacoes Sociais e Trabalhistas;Fornecedores;Obrigacoes Fiscais;Emprestimos e Financiamentos_1;Outros_1;Passivo NaoCirculante;Emprestimos e Financiamentos;Outros;Tributos Diferidos;Provisoes;Participacao dos Acionistas Nao Controladores;Patrimonio Liquido;Capital Social Realizado;Reservas de Capital;Reservas de Lucros;Lucros/Prejuizos Acumulados;Receita Liquida de Vendas e/ou Servicos;Custo de Bens e/ou Servicos Vendidos;Resultado Bruto;Despesas Com Vendas;Despesas Gerais e Administrativas;Outras Receitas Operacionais;Outras Despesas Operacionais;Resultado da Equivalencia Patrimonial;Financeiras;Receitas Financeiras;Despesas Financeiras;Resultado Antes Tributatacao/Participacoes;Provisao para IR e Contribuicao Social;IR Diferido;Lucro/Prejuizo do Periodo;Adj Close;IBOV;Resultado;Decisao;Empresa
30/06/2014;-0.05885840291224176;-0.11915428167708286;-0.6447955668193881;0.0;-0.03392913487955285;0.0;-0.08537660761117283;-0.06171566971043507;-0.040571539013226965;-0.04554632007340975;0.034306788455765735;0.041967453811329936;-0.05885840291224176;-0.2629931051193821;0.0;0.08653535679690028;0.5016052363057166;-0.3277297795786811;0.22773165315743982;0.018865305865678472;0.02247016255539047;-0.019488554341101305;-0.015230008260614047;-0.5439652290203945;0.0;-0.069781719761844;0.0;0.0;-0.5807991379382971;0.7181766721073306;-0.02919970035396091;0.14867552302919418;-0.00959426343636871;0.0;0.021074357720927705;0.0;0.0;-0.13987900273592535;-0.17048365961940898;0.4372171443783832;-0.19695942077494252;-0.1693609272993738;-0.010006490696668108;-0.6109118086696562;-0.28182339963768765;-0.01658290653961436;0.017830273848931766;-0.03441318038854613;0;TAEE11
30/06/2014;-0.005633258692891774;0.09190980757675438;0.8700471654106856;-0.8723502456070946;0.3864300903774589;-1.0;0.31287699333317054;0.03082118735573869;0.018839966130397956;0.0;0.06288683240938497;-0.06228841713796396;-0.005633258692891774;0.10935376044568246;0.007067705405188418;-0.4013182609883542;-0.09243749612258823;0.0;26.886.844.273.551.200;-0.1458944377026593;0.0;0.0;-0.03491774400621028;-0.2761545133565214;0.0;0.0005169287865076644;2,68E+08;0.0;0.0;0.003277355863253113;-0.03976893492703237;0.3129926836991484;13.676.439.026.484.000;0.0;-0.2523808186083097;-0.9867573055531033;0.0;0.0;0.769760900140647;0.1314659197012138;0.2281144781144781;18.486.436.498.150.400;0.9728155339805825;1.0;4.734.549.735.138.310;-0.07983195297664614;0.017830273848931766;-0.0976622268255779;0;PRIO3
30/06/2014;0.016209464356093717;0.018778808276780135;0.1467213941578609;0.0;0.013222920722043341;0.0;0.0;0.0;0.0659423736273097;0.055388236232722265;-0.010117270204114015;-0.02977580865605689;0.016209464356093717;0.029033284446380314;0.0;-0.12345038429511512;0.38115891702006754;-0.0771871543635192;0.15705146229608435;0.0009001434895079541;-0.014991199717037662;0.0;-0.03893599802230119;0.04216717800289427;0.016165053706263866;0.008757434210724613;0.0;0.031645631495077674;0.017388597770699343;0.0;0.012674379669445734;-0.06676049386165263;-0.018140528659634447;0.0;-0.10028080949919385;0.0;0.0;0.0;0.07938118065768474;0.06585919158448683;-0.02441898261010889;-0.019202068056097366;-0.09619547005117089;3.283.466.976.801.120;-0.00733544445298473;-0.10558764151917266;0.017830273848931766;-0.12341791536810442;0;CIEL3
30/06/2014;-0.06848367432524549;-0.4018697700280184;-0.49242061388701885;-0.09621624869802103;0.1365920106063334;0.0;-0.16754390404372688;0.033712305447470836;0.004110305657275326;-0.038893833883100304;0.009222088345461898;0.0569644263572584;-0.06848367432524549;0.2177067416095304;0.21610664176094763;0.06760749724366044;-0.11272618513533728;0.3658334506428105;-0.17762979636924492;-0.09982031747604025;-0.11982566126228456;-0.22047508037360397;-0.038765621015047214;0.12422088720683222;0.12018791318580879;-0.18591994478869878;0.0;0.06492908454595692;-0.6776166323147714;0.1952914719757175;0.24925215896124397;-0.7382066597526131;-0.23485804217706574;0.0;0.2555432788749316;-0.9599434431402036;0.0;-861.596.548.004.315;0.06449136276391555;0.0996549812087979;0.0247432062480885;-0.7735459114630936;0.6134803655937285;0.7278709212186767;-0.8188538459404733;-0.20343454981939924;0.017830273848931766;-0.221264823668331;0;ECOR3
30/06/2014;-0.03382499969948005;-0.16686009328187756;-0.2777814693470172;0.0;-0.09673941752912607;0.059952386482406306;0.03036370128545185;0.01842295428327012;-0.007355080567160943;0.0;-0.00913548576769907;0.22394953773847437;-0.03382499969948005;0.03880292026823495;-0.2175602062126678;-0.2127224761930392;-0.2507020228346589;-0.3351870131945156;0.003138841753927313;-0.0223787357963533;-0.016820547947962505;-0.04149338196558916;0.025082418516126914;0.00917367984835571;0.04005847953216368;-0.06869925069241556;0.0;0.0;-0.20575706882485478;0.281622938217325;-0.1693438730546718;-0.10380724050258326;-0.6555120133047196;-0.0791448715032977;-0.18824021864920099;18.771.929.824.561.400;-0.41417910447761197;0.0;0.7253339758075236;2.004.696.370.716.040;0.1289713524892974;-0.7197048183939208;0.7718403013512626;0.9125870310146889;-0.7453442079465893;0.06354193469296487;0.017830273848931766;0.04571166084403311;2;EGIE3
30/06/2014;-0.0018101855475362028;-0.04545333962752085;-0.01965449300000699;0.7749575195145089;-0.09139376414898115;-0.07799203497688878;-0.011264399771762523;0.0;-0.07872713905922668;0.0036972951796412357;0.03285725767293912;-0.011185590765868336;-0.0018101855475362028;-0.02745222239052958;-0.2193195273413161;-0.019443682473933577;0.10842235011330215;0.08576481637358246;-0.1412681723061725;0.011465299475459156;-0.23269017723498175;21.490.025.260.373.500;-0.006404272847133297;0.0013885646165394672;-0.09298184007223842;-0.0008546492459102772;0.0;0.0;-0.8651538804708314;0.32866667142629646;-0.08355552550336087;0.07020411215590999;-0.17436492226613964;-0.04520077756811893;-0.0434925539209978;-1.0;-1.0;9.766.666.666.666.660;0.14713515334200306;16.571.699.342.533.900;0.09434373898493593;-0.7242841124908815;-1.0;0.7693905897332022;-0.6830123287792366;0.14975176684948655;0.017830273848931766;0.13192149300055478;2;BRKM5
30/06/2014;0.015348918973561831;0.03812613667343712;-0.4818229736902838;0.7515015722587297;-0.025602091067505106;0.011784511317318502;0.03585878851155311;0.09106725835197294;0.012889534410302161;-0.09172739892417148;-0.001420962269475412;-0.01606956969655393;0.015348918973561831;-0.012167216067967668;0.004293965364383423;0.10317311239955718;0.26185318531169943;-0.18043081552835494;-0.0009220163073393461;0.028367244566424032;0.046030189057261195;-0.011668497664683475;-0.03299619700310974;0.15847538927016447;0.021866938296482452;-0.00013197063318282076;0.0;-0.0008549783549783863;2,80E+11;-0.02766450504407056;0.06894068407460585;-0.07772507744615163;0.00976946022204328;-0.096396028382123;0.07346914881161457;-0.6894097551717594;0.0;0.5025125628140703;0.21024327345417415;-0.4627020491281659;0.323246817277883;0.5047894464128166;-4.331.503.088.538.090;-0.0971548146585074;0.42862625110200697;0.11744956134144435;0.017830273848931766;0.09961928749251259;2;MRFG3
30/06/2014;-0.008379143599962946;-0.02097007045729371;-0.083355293275435;0.0;-0.009306315870157622;0.11719751393060052;0.10719577664103608;-0.18474192900699493;-0.01138255160304813;0.0;-0.0026206645471409384;-0.033151478764781084;-0.008379143599962946;0.1422570198991422;0.29632265476468844;0.09559060614170689;-0.2006491357985788;0.18122041037292447;0.11213333137355308;-0.03553904499824212;-0.04309520685981483;-0.027642371435897206;0.0018817868577738484;0.011907887438158848;0.0;-0.0019890146361950523;0.0;0.010865371674666906;-0.0558684353706308;0.4902074269557022;0.22103059124788516;-0.31535940898645093;-0.023387226487460056;-0.11595242178122125;-0.08296425181904461;-0.4675110132158591;0.5301390481651376;0.0;-0.36739853096323416;-0.6665847963842013;0.5359821769999443;-0.49062508832319685;-11.250.603.361.270.700;0.9530574880995972;-0.5167250920629747;0.0;0.017830273848931766;-0.017830273848931766;1;SUZB3
30/06/2014;0.0027284102582643133;-0.01750946074313786;0.2213976657401031;-0.0734974306507662;0.1321097445410815;-0.09477648435136776;-0.13797910371646038;0.05000259610454516;0.051045747354803384;0.07910282397521873;0.007454994875504939;0.015726984248368714;0.0027284102582643133;-0.180793797118182;-0.014013832851127228;-0.22171981739565194;0.7034212166770561;-0.18852855560570292;-0.09797688044903552;0.3412004143115772;0.6283289713725213;0.017795637198622316;0.0;0.028234837277781644;0.0;0.019021450038870125;0.0;0.7620041122399612;-0.5288702446891229;12.969.564.158.753.300;0.03256772550137299;-0.03649414218516315;0.02212569248917884;0.00968792866941015;-0.034931829957698224;0.32927030143304226;0.0;-0.06308929561841381;-0.0695219525314328;0.24571591774562074;-0.10833254694724923;0.3290904406080908;0.0;0.0;0.29695641587533483;-0.17518906350363073;0.017830273848931766;-0.1930193373525625;0;MGLU3
30/06/2014;0.006150876708350683;0.034076111654651964;0.4043853283421919;-0.19071952851161722;-0.028489885632286605;0.03655326848420071;-0.001094267753386835;-1.0;0.056062892733484304;-0.025576578616870127;-0.007405821286356473;-0.024568540425868424;0.006150876708350683;0.11797653748309589;0.3768888365734455;0.08285545673382289;-0.2544480683338881;-0.22588592122791906;16.715.225.370.431.100;-0.022779106074713007;0.019430177651283076;-0.5695425812467146;-0.04527745818183215;0.017239395771541544;0.002412465343173187;-0.0027342751100845053;0.0;0.0;0.0;0.6797180384081558;-0.010513250864364054;0.006372548802262303;-0.03958494498464482;-0.034363916541877176;0.06757876585175011;-0.11936181163149773;-0.03049698795180723;0.01340442308414369;-12.361.541.086.056.900;-0.1526689860015651;-0.3670746508876315;-0.3289446616666831;0.8622721515501955;0.7410145820497023;-0.3202818507509141;-0.09068663893476159;0.017830273848931766;-0.10851691278369335;0;GOAU4
30/09/2014;0.05069630157972527;0.26294181223365376;28.394.602.399.405.400;0.0;0.3073847637411855;0.0;-0.0835295001502554;0.1499073271696887;0.009955289822220825;-0.04758053657482375;-0.15224511795679752;0.053781117895725705;0.05069630157972527;0.07886661446019194;0.0;0.09255406967145441;0.7429063908777513;0.059069351952313776;-0.15973199807551808;-0.030355069294065506;-0.048463374029534045;4.301.398.674.939.530;0.04649524602898203;0.0;0.0;0.12112358564775816;0.0;0.0;0.0;2.597.362.927.657.390;13.952.372.515.618.300;-0.33049897215473745;15.454.200.380.312.700;0.0;0.5669977251290018;0.0;0.0;6.651.180.502.665.650;0.2584213340462505;-0.15293899728327986;0.24584964530656697;482.422.184.796.072;-0.9203663042896161;-15.185.363.042.643.100;5.213.970.754.610.950;-0.007183254932043304;-0.07592948481040729;0.06874622987836398;2;TAEE11
30/09/2014;0.01710309465933646;-0.05175402270005702;-0.13249824782402353;0.25853043195975633;-0.03741928190392352;0.0110022695938643;-0.20225968983793918;0.0;0.02528904292560674;0.17083620289104484;0.027054733808109965;0.033328897674182345;0.01710309465933646;0.13739060612255138;0.1530404786180124;0.08150408953590915;0.08143364551990695;0.2999387205367572;-0.00719292281169015;-0.03280333910149502;-0.07354552910948597;0.021079362061080076;-0.09218599939200789;0.055842191847150335;0.0384695513756268;0.016673784877915043;0.0;0.0;0.0;0.3059262755215246;0.0541054304849764;-0.05373082775034325;0.05573270958344123;-0.012525517276141032;0.18138749990949926;0.7846153846153847;-0.332609482446616;0.210009210930304;0.6163136248008939;-0.27043449880700554;-0.13191902527882318;-0.0825424630183802;0.5251975912683478;-0.7851816047507251;0.033644215202740746;0.13979338872702418;-0.07592948481040729;0.21572287353743147;2;CPLE6
30/09/2014;0.03392454961362468;-0.02071180451976662;-0.08379944664592232;0.38651309999054995;-0.07425502531795392;0.012343377862318095;0.12949524022919046;0.2377063213124;0.15709305025040288;-0.18929726422515514;0.06473257540848798;0.03310097783681587;0.03392454961362468;0.009261097617183633;0.18256947869472961;0.05029874933412448;-0.22738599456497466;-0.08601645937966307;0.12849569618073908;0.04974335600278179;-0.03802269167743111;0.1854606345326022;-0.011388681784832988;-0.16242718984949878;0.08342866287786266;0.03873326912936825;0.00660851380994143;-0.003861676374116496;0.0;0.08428222673715435;0.05465812990336749;0.027923481524301002;0.10354162189661298;0.07981645652730605;-0.11062430833380298;0.06999769892621921;0.36978324883211194;0.32304347826086954;0.25808880520741767;0.25090170337085227;0.013408895591193;0.3239854212469542;-19.895.952.346.507.000;14.392.935.696.726.600;0.29845459497756655;0.030113416467988374;-0.07592948481040729;0.10604290127839566;2;ABEV3
30/09/2014;0.06178142673463194;0.04823971494874901;0.24154511673097723;0.0;-0.16571700813372692;0.07728089667814331;0.17406575016866066;-0.23945439585935646;0.15368059250016008;0.015098997690141891;0.058914761591911224;0.06487756215230922;0.06178142673463194;0.2144551069770131;0.28863967598323526;0.21429867399578884;0.16505663236839174;0.26169620245811176;0.0;0.07326562951696114;0.08044396828298095;0.0;0.07709846596961123;0.06553839737278233;0.1459643880410404;0.029833318798855757;0.0;0.0;0.0;-0.3717432005690974;-0.06586443019006016;-0.09164952170869825;-0.3167341639379736;0.0;-0.17414412490153805;0.0;-0.1758943686822439;-0.8628419886588795;-596.033.090.100.042;0.24634461932323704;-37.214.243.532.410.900;0.23020775126255977;0.8883759934037067;0.39186343274032087;-0.06084864023029213;-0.15334528258002278;-0.07592948481040729;-0.07741579776961549;0;VALE3
30/09/2014;0.031954388189198824;0.02765712759480654;0.0669586760974954;0.0;-0.005862236296352852;-0.006735276406155122;0.08672380883338748;-0.456983016983017;0.1470911200202929;1.0;0.0023526444074004615;0.2686807599197243;0.031954388189198824;0.13635493944933108;0.1028273401043096;0.1546464744913636;-0.01764102968423542;0.11516618259732536;0.24483383403078984;0.06620763271647356;0.04471908210764153;26.776.842.863.620.900;-0.06648807848875382;0.03104599803295205;0.0;-0.03346414402745812;0.0;0.0011792024962809767;0.0;0.908317579001204;0.15828448624593205;-0.1154187010362506;0.30788066038231565;-0.0720262624851575;0.08989994887898926;-0.6529357692749627;0.40637632522309514;0.0;-11.201.341.834.803.600;-0.7337693115597628;-19.669.668.637.715.900;-2.401.101.041.102.790;0.181857603039564;25.978.471.138.845.500;-27.295.081.103.334.700;0.0;-0.07592948481040729;0.07592948481040729;2;SUZB3
30/09/2014;0.006781668985322398;-0.0730829621962501;-0.39867265854469025;0.0;0.0477316883907517;0.0;0.0;0.0;-0.05548105360946953;0.0295566539134704;-0.040000000000000036;0.0;0.006781668985322398;261.072.455.343.627;0.0;0.0;-0.888771013546597;1.0;-0.007252738863228636;-0.7598491976432423;-1.0;-0.047751787149752145;0.0;-0.8941661064708857;0.0;0.04419779285666836;0.0;0.0;0.0;-0.11207525313197186;0.0;0.0;0.0;0.0;-0.662799690641918;0.3733855699477009;1.0;-0.5768476899270503;-0.10713261306052203;-0.12879013079667068;-0.014778611741432478;-0.14520907134580363;0.0;0.0;0.8430362252983724;-0.17578199464301292;-0.07592948481040729;-0.09985250983260563;0;BRAP4
30/09/2014;0.01849640594302482;0.04579305305656334;-0.011275163468462579;0.0;-0.00854999286179381;0.07801761546343644;-0.15672232585649937;0.17933679661597468;0.14543538029414504;-0.01304379926093635;0.030379561094413532;0.008083422069770752;0.01849640594302482;0.0869679763886615;0.0;0.07518701114731341;-0.029477248677248657;0.1905025053763103;0.1380414878665026;0.018749039581447136;0.034672658642325604;0.015043583336012967;-0.03219423718086878;0.0;0.021048608290593407;0.0028040841468981448;0.0;0.06015700984069561;0.0;0.042282362174538735;0.05175441925905511;-0.08050809475815307;-0.01162736550654142;-0.024000856057498535;0.006820828737313538;0.0;0.932141939967068;-0.5387419518536636;-0.3191174942563239;0.7254600877688822;-0.440927513370961;-0.5834776891931377;-0.5423952028693119;0.32522802033492826;-0.8537355852785006;-0.16663769635829884;-0.07592948481040729;-0.09070821154789155;0;CSAN3
30/09/2014;0.02621002858135868;0.05900568964046826;0.13761334025850003;-0.5989152892561984;-0.06082538465225518;0.0;-0.1252208850281803;0.050666984981308394;0.03428215250363609;0.0;-0.03947428921329865;0.015435131211572806;0.02621002858135868;-0.0676100829368309;-0.28949677007735863;0.042289408632819825;0.04887552122496408;0.0;-0.18761818468326508;0.10897400759647624;0.0;0.0;0.1576174609804013;0.03284958665682236;0.0;0.0301375554147314;0.0;0.0;0.0;0.0032183227190602116;-0.07919827911979305;-0.1959730729577294;-0.4904911256549248;0.0;0.16105515802696216;-1.0;1.0;0.0;11.747.098.350.641.400;14.137.646.476.316.200;0.39054889131225007;0.7323882696677848;-8.480.952.380.952.380;-1.0;-0.021246022785589624;-0.5780821914825562;-0.07592948481040729;-0.502152706672149;0;PRIO3
30/09/2014;-0.008104445765692692;0.017490301915598305;-0.4497307971670996;0.0;0.3246905300334255;0.009956449094743691;-0.23161751055113433;0.9415403059702554;-0.10939079741092739;0.0;-0.0083622253004898;-0.01009889108036044;-0.008104445765692692;-0.0210311886232194;0.3187994624458712;-0.3716920526071613;17.803.261.559.866.700;0.21298467557874146;0.059703327900763936;-0.041752882542820724;-0.08095604059103856;0.011515891877286855;0.017356851563277154;0.008001102500768464;0.05735170087152097;0.03000730315306166;0.0;0.0;0.0030045825448385965;0.421849883849577;0.2723924722131903;0.29551698161293466;3.511.175.505.795.830;0.1928345626975764;0.05130755522400431;0.08518189884649519;-18.733.509.234.828.400;0.0;-12.529.869.029.974.800;-0.6545253098815871;0.1844157199510988;5.663.629.816.951.650;-5.124.736.033.787.670;0.418227215980025;6.309.259.428.323.000;0.010473392661658476;-0.07592948481040729;0.08640287747206576;2;EGIE3
30/09/2014;-0.008861088962987651;-0.04529801795757393;0.01711648204652705;0.15562138440746787;-0.07368184626370333;-0.1121196725208431;0.0;0.006508960551747656;0.039584387475487315;0.02971488304172132;0.00022268732063968066;-0.001258665101812828;-0.008861088962987651;-0.02795076064961932;0.07484494698677335;-0.14050184762980045;0.30400437154279025;0.0894510606635206;0.01989231524880619;-0.01563493439266339;-0.005749844813390137;-0.23991227833512296;0.0;-0.023637333900663915;0.0007949114909320265;-0.0016899999509630836;0.0;0.005433672068113182;0.0;-0.05868735914771572;-0.06389723276378145;-0.00386441310287956;-0.6262295589977578;0.10464365881032547;0.12554278816760986;0.0010518215466788217;0.09672568908162374;-0.4173914486787943;-2.969.399.429.654.540;0.0;0.0;0.16732934915785846;0.7674813678211311;15.313.749.001.959.700;0.7719267578551763;-0.20722138667154533;-0.07592948481040729;-0.13129190186113804;0;USIM5
30/09/2014;0.3420404400955597;-0.16935230348310015;0.32510181986905184;-0.4672240753346665;0.2579039416268081;0.0;0.0;-0.09682982481353353;0.08587257617728539;0.0;0.29269196105054496;2.459.265.967.977.600;0.3420404400955597;0.26191168384588037;0.16720797072469673;0.48358808677001597;0.32667841537310194;0.6186518928901201;0.1705051681467462;0.20168170962287602;0.04675226105602981;15.200.051.229.508.100;-0.5802608477552045;0.05302455384464744;0.0;0.3817437314292884;0.02501494844655694;4.047.220.698.125.910;2,48E+10;0.6282014585064379;0.06047761085718806;0.014907677716908105;0.1698477410766286;0.4309864387887795;-0.29870097426929804;0.1540041067761806;0.0;0.0;-10.221.120.066.129.300;0.031078528379958614;-0.8804254096004599;0.4238161372698357;-1.618.264.691.518.800;6.740.753.786.544.550;0.5470574552221448;-0.07586496288437339;-0.07592948481040729;6,45E+10;2;YDUQ3
30/09/2014;0.25808810109809;1.850.042.959.805.510;38.237.361.177.858.300;0.12519762845849813;0.46238074283934605;0.0;0.0;1.949.575.306.381.890;0.2374125412625634;0.0;0.024250654767678625;0.055507830116987344;0.25808810109809;0.2767303719008263;0.31864793879182374;0.3326900392468377;229.860.078.705.728;-0.856011370968496;15.865.148.650.279.600;0.6996490380939004;33.252.766.113.872.700;-0.15407557209411837;0.13172569881935692;0.21615479961437822;-0.10598847406664991;0.13524088962454828;0.05690727674312668;0.5899047596285985;0.0;4.486.875.617.235.820;0.2023762290025677;-0.14716229154142454;0.22189044478461573;0.04141178364455892;-0.18651367245510167;7.840.847.913.862.710;-3.508.455.467.869.220;0.0;-9.532.432.432.432.430;0.3334805096505613;-37.229.923.518.164.400;11.896.115.435.878.600;-1.910.864.252.388.350;0.44960753532182096;21.732.322.237.541.800;0.13418645990113265;-0.07592948481040729;0.21011594471153994;2;QUAL3
30/09/2014;0.08703301242201666;0.23146726366460402;0.3809636569996915;0.0;-0.00589091999690694;0.0;-0.48009972008397483;0.12737998249901938;0.022340425531914843;0.0;0.021931441963968235;0.0394620159621637;0.08703301242201666;-0.05068967791356582;0.05596292197011632;-0.004034356378110782;0.20167637448501208;-0.2019158098196394;-0.0036936279388671833;0.17220999060424758;0.18663025417868728;-0.37001246882793015;0.06975053181202862;0.07933002649996612;0.0;0.05711575048023598;0.0;0.03220552695177048;0.0;0.4843508545707189;0.11368153864157438;-0.1683318114493987;0.0008806961803040636;-0.047677517111656825;0.006274555796634024;0.0;13.395.833.333.333.300;0.0;0.0041508372027578445;-0.0792919119925628;0.032487072365537994;-0.00551574731525728;-0.33714232627276103;0.47641845777732506;0.013060202164773216;0.004709038285246825;-0.07592948481040729;0.08063852309565411;2;RENT3
30/09/2014;0.07995420180994794;0.12003373021315156;0.02852000073986849;0.14976312560196647;0.4007120845377137;0.26512447078746826;0.05224694367448546;0.1465206440142237;0.002134805479304891;0.0;0.033146186641714204;0.00037845786550860794;0.07995420180994794;-0.11820890912119253;0.1028589631281358;0.2612232527214444;0.12290135396518376;-0.4442839280433999;0.15216457533660166;0.2291061892973585;0.23684713500779053;-0.0009720872101096623;0.12621178966912017;0.0;-0.10171428571428576;-0.29628139006522247;-7,77E+09;0.0;0.0;-0.7213617607557287;0.09030596914341249;-0.0937849474809124;0.07638557933026524;0.00932544157793627;-0.14648983394530607;-1.0;-1.0;0.0;-13.540.645.090.988.300;-0.43036607197975185;-10.315.070.468.113.500;-9.129.263.368.760.780;0.5932236584410497;-1.141.124.586.549.060;-9.422.024.207.864.860;-0.23891063282465574;-0.07592948481040729;-0.16298114801424846;0;BEEF3
30/09/2014;0.02972392891953235;0.025515628713705274;-0.004970532394168559;0.09742799835994731;0.10471283768820627;0.0;0.048636653798218576;-0.09716218203205407;0.04896675597896194;-0.03389865349519239;0.09375657050968789;0.02433745359940409;0.02972392891953235;-0.28483002821422254;0.19264469733994272;-0.10537838730998017;-0.0448998853906829;-0.32301724796820463;-0.31034176878334363;0.18726606639209975;0.20390356195216586;0.14585328668321562;-0.0018572565667285268;0.08633557666229041;0.05385505816270375;0.040399528518360706;0.0;-0.034852546916890104;0.0;0.24192064057245766;-0.13904971601919702;0.3268032552568474;0.2832523584720401;0.0;-0.48237006296920704;-0.9718362052992403;0.0;0.16232892079874356;0.15054238607788054;-0.09067988906630808;0.13419764417928715;0.47700204232390386;-0.21756197864336285;-0.1997350115932428;0.48068677742898713;-0.0836968701746913;-0.07592948481040729;-0.007767385364284007;1;ECOR3
30/09/2014;2.488.825.254.102.930;0.3667113245699709;4.789.131.050.099.060;-0.2644703467789733;0.6292929248978574;17.312.895.483.307.800;1.343.431.142.657.960;2.478.618.968.093.520;16.700.993.863.534.400;0.0;14.658.063.666.349.300;36.288.482.135.202.600;2.488.825.254.102.930;13.360.795.110.190.400;1.645.172.507.831.760;0.8561359382311653;13.350.132.106.859.700;2.006.664.637.439.240;0.7468593612657486;27.269.976.456.065.200;18.190.287.632.104.500;0.45358961168233103;5.617.584.133.824.570;3.747.217.371.553.170;0.0;2.589.247.356.944.260;1.262.972.161.720.410;24.506.693.825.713.900;-0.9135531150654969;0.2717795681100672;0.5799674225548532;-10.299.358.035.494.100;0.31333478612351073;-0.7150423411831592;-12.786.140.274.871.600;-1.0;-7.769.230.769.230.760;0.0;-0.5704206241519675;1.218.502.022.218.800;-11.156.430.355.758.400;-0.16696833234386987;-0.8834656702475479;0.15932203389830513;-0.20777356244885814;-0.005201409954944669;-0.07592948481040729;0.07072807485546262;2;COGN3
30/09/2014;0.011547629451778674;0.0003837519061986594;-0.0053890724097430676;0.0;-0.1854724660842566;0.06069216641798181;0.0;0.15577705637074546;0.016853569139992697;0.015240673183401832;0.013974565292221186;0.08217838275501843;0.011547629451778674;0.018404150206629444;0.165343259165311;-0.04005549122432572;0.10449978742595523;0.031030574879608697;0.0;0.028577638613575873;0.043353824903652693;0.0;-0.00470205585562955;-0.16080325769667247;0.17708115222398368;-0.09987763553920759;0.0;0.0;-0.15407198136255973;-12.460.512.141.624.100;-0.04180751201142907;-0.06020882897787512;-0.2563839485261251;-0.14722750072757776;0.1103397733770365;1.816.671.793.294.370;-12.082.450.629.459.100;19.319.472.317.440.500;-0.1589378733451244;-0.2001684446939921;-0.13684221853107603;-5.333.760.260.813.870;0.0;0.0;-10.517.614.183.743.900;-0.3505746252158095;-0.07592948481040729;-0.2746451404054022;0;CSNA3
30/09/2014;0.015133228616975192;0.045594207366981054;0.03863383554506372;13.364.948.741.195.300;0.0028795820772411496;0.0;0.05885286783042387;0.09960950649700395;0.07543419765166348;0.0;0.06397913337976435;-0.04621412536277847;0.015133228616975192;0.1373715633705681;0.1075759887834622;-0.0784038445962364;0.3429739075762339;0.40280890482593756;0.15313291107066962;-0.10578092061670807;-0.11470633993095691;-0.10426387919315139;0.0;0.17517369152385354;-0.16450022411474674;0.03516288389174482;0.0;-0.15416873449131518;0.0;0.36960639195276057;0.014268153881174639;-0.04676522819857765;-0.0017150269044708955;0.012053139388251855;-0.11431631560157086;0.0;-0.005597633790358249;-21.578.947.368.421.000;-0.16574746008708274;0.05824232969318777;-0.12287461261412179;-0.05225994904682418;0.22284494262076326;0.8397632617273126;0.0631701995012468;-0.057707308014964376;-0.07592948481040729;0.018222176795442913;2;TOTS3
30/09/2014;0.004163258530887282;0.0336067249768488;-0.10524357879002821;0.0;0.11915344595883659;-0.10711349489096822;-0.19303668665089924;0.9239377439046392;-0.04308751755472118;0.048162997240996264;-0.0056314766997634935;0.0020462665288050186;0.004163258530887282;0.15708841477559443;0.28345434632701894;0.13987729123794135;-0.07276902487985892;0.3409784807001892;0.07780924037156223;-0.15180438058687806;-0.22432784381804327;-0.05448171718261241;0.020595345506292828;0.005445398359906761;0.006307760123375861;0.03063064694130424;0.0;-0.0029665791703307187;0.0;0.504959255810506;0.13040609114429458;0.03828557005400398;35.144.847.818.115.100;0.8401156157298243;-0.14751591863593258;0.999958334457486;-0.12252475247524752;13.308.513.161.014.900;-0.5248853023103391;-0.30284648237668377;0.0013726016769611792;-0.23887327693360838;0.5507343571859701;-4.647.094.188.376.750;-0.22118264695951462;-0.08631361085044309;-0.07592948481040729;-0.010384126040035802;1;ENBR3
30/09/2014;-0.01954544398812552;-0.0310828579974447;-0.15617766257610743;0.03780892659535229;0.08475522290078663;0.016319050527969337;-0.09961849970908232;0.23804238042380432;-0.030784727988035998;-0.01106834889749464;-0.003131134691637283;-0.015550466901319338;-0.01954544398812552;0.022979784916570267;0.09235525345999518;0.007896606236071468;0.07432131579256596;-0.08699301136463478;-0.006944322112618639;-0.027103063502778912;-0.0251680073526499;-0.14185924573443298;-0.006525673562037482;0.02193127128632022;-0.0007332366300426552;-0.048192004040801595;0.0;0.0;-0.12063865609246893;-0.6275765625399096;0.0894508168767838;-0.07662163630557965;0.13725183586346668;0.09009639303482588;0.07431235219304452;0.0;0.03290968395006186;0.6746474993112775;-0.6736890967845601;-0.31396302250803854;-0.15400847636852757;-0.24709954094911857;0.14803419625187286;-0.23426354648980108;-0.4166429050132521;0.015204641655910178;-0.07592948481040729;0.09113412646631747;2;CPFE3
