Data;Ativo Total;Ativo Circulante;Caixa e Equivalentes de Caixa;Aplicacoes Financeiras;Contas a Receber_1;Estoques_1;Ativos Biologicos_1;Tributos a Recuperar;Despesas Antecipadas_1;Outros Ativos Circulantes;Ativo Realizavel a Longo Prazo;Aplicacoes Financeiras Avaliadas a Valor Justo;Aplicacoes Financeiras Avaliadas ao Custo Amortizado;Contas a Receber;Estoques;Ativos Biologicos;Tributos Diferidos_1;Despesas Antecipadas;Creditos com Partes Relacionadas;Outros Ativos Nao Circulantes;Investimentos;Imobilizado;Intangivel;Diferido;Passivo Total;Passivo Circulante;Obrigacoes Sociais e Trabalhistas;Fornecedores;Obrigacoes Fiscais;Emprestimos e Financiamentos_1;Passivos com Partes Relacionadas_1;Dividendos e JCP a Pagar;Outros_1;Provisoes_1;Passivos sobre Ativos Nao-Correntes a Venda e Descontinuados_1;Passivo Nao Circulante;Emprestimos e Financiamentos;Passivos com Partes Relacionadas;Outros;Tributos Diferidos;Adiantamento para Futuro Aumento Capital_1;Provisoes;Passivos sobre Ativos Nao-Correntes a Venda e Descontinuados;Lucros e Receitas a Apropriar;Participacao dos Acionistas Nao Controladores;Patrimonio Liquido;Capital Social Realizado;Reservas de Capital;Reservas de Reavaliacao;Reservas de Lucros;Lucros/Prejuizos Acumulados;Ajustes de Avaliacao Patrimonial;Ajustes Acumulados de Conversao;Outros Resultados Abrangentes;Adiantamento para Futuro Aumento Capital;Receita Liquida de Vendas e/ou Servicos;Custo de Bens e/ou Servicos Vendidos;Resultado Bruto;Despesas Com Vendas;Despesas Gerais e Administrativas;Perdas pela Nao Recuperabilidade de Ativos;Outras Receitas Operacionais;Outras Despesas Operacionais;Resultado da Equivalencia Patrimonial;Financeiras;Receitas Financeiras;Despesas Financeiras;Resultado Antes Tributacao/Participacoes;Provisao para IR e Contribuicao Social;IR Diferido;Lucro/Prejuizo do Periodo;Adj Close;IBOV;Empresa
31/12/2016;2443911.94;951736.00;214772.00;0.00;464187.01;28219.00;0.00;122521.00;0.00;122037.00;286420.00;0.00;0.00;36913.00;0.00;0.00;88658.00;0.00;0.00;160848.99;1350.00;176270.00;1028136.00;0;2443911.94;624196.99;140539.01;73553.00;28141.00;208123.01;0.00;41561.00;132279.99;0.00;0.00;598798.98;444279.01;0.00;52295.00;0.00;0;102225.00;0.00;0.00;-272.00;1221187.97;541374.02;88581.00;0;589448.00;0.00;0.00;1785.00;0.00;0;549954.94;-224586.98;325368.00;-54846.00;-67439.00;0.00;0.00;-181629.98;0.00;-3292.00;20273.00;-23565.00;18160.99;-1116.00;9760.00;26664.00;7.54;60227.00;TOTS3
31/12/2016;8959148.03;5659279.87;2883953.92;513916.00;673982.98;454459.01;141706.00;791361.02;0.00;199900.99;503792.99;0.00;0.00;0.00;0.00;0.00;246756.99;0.00;0.00;257036.00;0.00;2179945.98;616129.02;0;8959148.03;2811027.97;62057.00;625502.98;35003.00;1397051.01;0.00;0.00;691414.02;0.00;0.00;5626053.12;5430651.90;0.00;59796.00;98672.00;0;36933.00;0.00;0.00;1444.00;520623.01;128854.00;251739.01;55556;155928.99;0.00;0.00;-71455.00;0.00;0;2556403.71;-2098773.89;457629.95;-137705.02;-88454.98;-21904.00;-9260.00;8680.00;0.00;-222554.02;67137.00;-289690.94;-13568.00;29753.00;-3891.00;12215.00;9.38;60227.00;BEEF3
31/12/2016;54758969.34;17916039.17;5140116.99;1024411.01;4249453.06;6332729.86;0.00;1166771.97;0.00;2557.00;5901600.77;0.00;0.00;0.00;0.00;0.00;3407229.95;0.00;57541.00;2436829.95;798844.03;19352528.90;10789956.61;0;54758969.34;9047092.22;465134.02;2743838.98;416048.99;4493943.81;0.00;0.00;909980.03;18146.00;0.00;22357528.58;16902765.57;0.00;1246233.98;395436.00;0;3813093.12;0.00;0.00;14769585.15;8584762.37;7901389.82;-69861.00;0;396817.98;0.00;356416.00;0.00;0.00;0;8619631.62;-8098341.38;521287.10;-181676.03;-353839.04;0.00;46000.99;-2891363.07;-2812.00;-533679.94;-9041.95;-524637.95;-3396082.18;10996.00;238253.01;-1242503.04;3.17;60227.00;GOAU4
31/12/2016;51821850.62;16256251.90;6701863.94;1190482.94;1838424.96;5238013.95;0.00;826014.98;101747.00;359704.00;3327489.02;0.00;0.00;70236.00;61533.00;0.00;1653115.01;0.00;0.00;1542605.06;92313.00;29336709.12;2809086.98;0;51821850.62;23038308.35;562454.98;6545136.13;624080.00;2594462.98;0.00;3083.00;11146310.92;1467383.04;95396.00;27062833.15;20736604.16;0.00;3125487.10;510523.01;0;2690220.03;0.00;0.00;-1017880.00;2738590.02;8043222.02;182611.01;0;834616.00;0.00;0.00;0.00;-6321859.07;0;11443445.76;-8454559.74;2988887.04;-359121.06;-404038.98;0.00;0.00;-3429171.20;6901.00;-1589068.80;-26106.98;-1562961.92;-2785612.03;-125783.01;309710.02;-2488622.08;23.58;60227.00;BRKM5
31/12/2016;4141152.00;1453694.98;58340.00;345668.99;847281.98;0.00;0.00;0.00;36390.00;166014.00;597676.99;0.00;0.00;0.00;0.00;0.00;58752.00;5689.00;0.00;533236.00;228.00;620060.03;1469491.97;0;4141152.00;937313.98;155232.99;66138.00;66910.00;468113.98;633.00;0.00;180286.00;0.00;0.00;769164.99;554419.01;0.00;103949.00;23604.00;0;87193.00;0.00;0.00;0.00;2434672.90;1103965.95;661123.01;0;669584.00;0.00;0.00;0.00;0.00;0;793235.07;-485522.08;307713.02;-25323.99;-122747.03;0.00;4067.00;-1710.00;0.00;-25209.00;33257.00;-58466.00;136789.98;11691.00;-24610.00;123871.02;13.65;60227.00;YDUQ3
31/12/2016;804945002.50;145907007.49;69107998.72;2556000.00;15543000.06;27622000.64;0.00;8152999.94;0.00;22925000.70;66551001.09;0.00;293000.00;14832000.00;0.00;0.00;24273999.87;0.00;0.00;27151998.98;9948000.26;571875983.36;10663000.06;0;804945002.50;81166999.55;7159000.06;18780999.68;412000.00;31854999.55;0.00;0.00;18683000.83;2672000.00;1604999.94;471035019.26;353929003.01;0.00;0.00;856000.00;0;116250001.41;0.00;0.00;2512999.94;250230008.32;205431996.42;1035000.00;0;77799997.44;0.00;0.00;0.00;-34037000.19;0;70488997.89;-47677009.92;22812004.35;-3051000.58;-2945000.45;0.00;0.00;-5005000.70;-1275000.06;-5309000.19;797000.06;-6106000.38;5227000.83;-1065000.13;-1401999.87;2510000.90;5.83;60227.00;PETR4
31/12/2016;54635139.07;17796739.07;5063383.04;1024411.01;4245594.11;6332729.86;0.00;1128065.02;0.00;2557.00;5897709.06;0.00;0.00;447260.00;0.00;0.00;3407229.95;0.00;57541.00;1985677.95;798844.03;19351891.97;10789956.61;0;54635139.07;8621508.61;464494.02;2743817.98;415648.00;4458220.03;0.00;0.00;521183.01;18146.00;0.00;21738979.33;16125012.99;0.00;1408840.96;395436.00;0;3809689.09;0.00;0.00;246516.99;24028134.14;19249180.67;-87149.00;0;3763206.91;0.00;1102897.02;0.00;0.00;0;8619631.62;-8098341.38;521287.10;-181676.03;-352576.03;-2917911.04;44401.99;29646.01;-2812.00;-464084.99;-19927.97;-444157.02;-3323725.06;10996.00;238252.00;-3064437.76;7.34;60227.00;GGBR4
31/12/2016;30434207.74;4402990.08;982073.02;303692.00;2690608.90;130637.00;0.00;256883.01;39096.00;0.00;8302154.24;676467.01;0.00;270785.98;0.00;0.00;803476.99;25583.00;155140.99;6370699.78;2334949.89;8934302.72;6459811.84;0;30434207.74;5656035.84;287796.99;1255639.04;336448.00;2601939.97;0.00;266831.01;907380.96;0.00;0.00;9622726.66;6235162.11;0.00;1967792.00;178430.00;0;1241342.98;0.00;0.00;291280.99;14864164.77;7910000.13;0.00;0;5955699.20;0.00;998465.98;0.00;0.00;0;3426363.65;-3128659.20;297704.10;-75932.00;-247814.02;0.00;75770.00;-19488.01;47827.01;-323159.01;72356.03;-395514.94;-245092.05;50315.02;84953.99;-80698.99;1.53;60227.00;CPLE6
31/12/2016;30544070.66;13743399.94;2658956.03;0.00;11084443.65;0.00;0.00;0.00;0.00;0.00;2613894.91;75481.00;0.00;39195.00;0.00;0.00;976606.98;0.00;0.00;1522611.97;104353.00;640099.01;13442323.46;0;30544070.66;7852780.03;0.00;3336442.11;409788.99;2921001.98;0.00;587560.00;597987.01;0.00;0.00;9788300.29;7870107.14;0.00;0.00;224328.99;0;1659419.01;0.00;0.00;3659589.12;9243400.70;3500000.00;-119562.00;0;5851974.14;0.00;0.00;0.00;10989.00;0;3120493.57;-1512670.21;1607824.00;0.00;-450799.94;0.00;0.00;0.00;0.00;387581.95;659344.96;-271762.98;1544605.95;-522464.90;41924.01;1011558.02;15.47;60227.00;CIEL3
31/12/2016;45217001.47;31651000.32;5112000.00;0.00;669000.00;4640999.94;0.00;674000.00;97000.00;20458000.38;2136999.94;0.00;0.00;612000.00;0.00;0.00;170000.00;45000.00;17000.00;1292999.94;339000.00;9182000.13;1908000.00;0;45217001.47;27581999.10;614000.00;7232000.00;254000.00;2956999.94;147000.00;0.00;742000.00;4000.00;15632000.00;5038000.13;2912000.00;0.00;608000.00;317000.00;0;1176999.94;0.00;24000.00;2736999.94;9860000.26;6810999.81;331000.00;0;2718000.13;0.00;0.00;0.00;0.00;0;-8098001.92;5674001.41;-2423999.49;2312999.94;444000.00;0.00;0.00;115000.00;-21000.00;481000.00;0.00;0.00;908000.00;-39000.00;9000.00;-36000.00;42.20;60227.00;PCAR3
31/12/2016;10277016.58;1809332.99;439060.00;1353180.03;17093.00;0.00;0.00;0.00;0.00;0.00;192639.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;192639.01;8275036.16;9.00;0.00;0;10277016.58;229616.00;0.00;0.00;9099.00;0.00;0.00;193631.01;26885.98;0.00;0.00;2136487.94;1548237.95;0.00;549766.98;0.00;0;38483.00;0.00;0.00;0.00;7910913.02;4100000.00;0.00;0;432606.02;0.00;3378307.07;0.00;0.00;0;0.00;0.00;0.00;0.00;-3023.00;0.00;11648.00;-5728.00;89298.99;-33983.00;17878.00;-51860.99;58212.99;0.00;0.00;53126.01;6.76;60227.00;BRAP4
31/12/2016;27299827.71;6303857.15;3990929.92;0.00;713468.03;346172.99;0.00;290385.98;0.00;962899.97;2531997.95;0.00;0.00;40501.00;0.00;0.00;330212.00;0.00;0.00;2161285.12;8746494.98;389328.99;9328149.50;0;27299827.71;3222804.99;0.00;1467570.05;274679.01;936000.00;0.00;94055.00;450501.03;0.00;0.00;13284684.80;8202128.90;0.00;3973808.13;1108748.03;0;0.00;0.00;0.00;1826733.06;8965606.40;3824647.94;921352.00;0;4515529.22;0.00;0.00;0.00;-295923.01;0;1729580.80;-1173427.84;556152.96;-276246.98;-138045.02;0.00;0.00;-44245.00;464644.03;-305359.04;-53206.02;-252152.83;256900.99;36673.00;-12574.00;178281.01;7.62;60227.00;CSAN3
31/12/2016;1082369.02;781580.03;24793.00;546507.01;30680.00;33192.00;0.00;69331.00;2696.00;74381.00;73972.00;0.00;0.00;0.00;0.00;0.00;5782.00;0.00;0.00;68190.00;0.00;44234.00;182583.01;0;1082369.02;79620.00;10151.00;50176.00;13494.00;688.00;0.00;0.00;5111.00;0.00;0.00;168596.99;31431.00;0.00;12828.00;19275.00;0;105063.00;0.00;0.00;0.00;834152.00;3265216.00;100875.00;0;0.00;-2598628.10;4985.00;61704.00;0.00;0;113739.01;-103201.00;10538.00;0.00;-30005.00;6712.00;-21521.00;367755.01;0.00;-58031.00;17788.99;-75820.02;275448.00;-4639.00;15751.00;286560.00;0.44;60227.00;PRIO3
31/12/2016;83841417.22;23886852.10;7876849.15;282771.01;4368058.88;4347052.03;0.00;5423309.82;771257.02;817553.02;4743535.10;0.00;104340.00;0.00;0.00;0.00;2268142.08;150884.00;0.00;2220168.96;300115.01;19153836.03;35757080.58;0;83841417.22;28773650.43;686627.01;9793008.64;4282417.92;3630604.03;1075747.97;1714401.02;7422207.23;168636.00;0.00;8416495.10;1765705.98;0.00;3555696.90;2329722.11;0;765369.98;0.00;0.00;1826225.02;44825048.19;57614139.39;54529781.76;0;9700247.55;0.00;-77019119.62;0.00;0.00;0;13177472.00;-4607578.62;8569892.35;-3056177.41;-573852.93;0.00;1510338.05;-174506.02;-3441.00;-908184.00;299859.01;-1208043.01;5364069.38;1283430.02;-1813764.99;4672359.42;13.34;60227.00;ABEV3
31/12/2016;322696151.04;73547194.37;13890590.72;0.00;12169421.82;10913419.26;0.00;5814723.07;0.00;30759036.93;34092439.55;0.00;0.00;587273.98;0.00;0.00;23930904.58;0.00;5130.00;9569130.50;12046203.90;180615921.66;22394406.91;0;322696151.04;36609495.04;2362088.96;11829841.92;2700077.06;5409698.82;2189587.97;0.00;1349304.96;7215079.94;3553817.09;152384913.41;90153762.82;415628.99;3990614.02;5539952.13;0;52284964.86;0.00;0.00;6461215.74;127240522.75;77299998.72;-1820571.01;0;10951348.22;0.00;-1072139.01;41881882.62;0.00;0;25591003.14;-11803297.79;13787710.46;0.00;-301839.04;275387.04;-166534.00;-935420.86;-285482.91;-6482770.43;1265549.31;-7748318.72;5891049.47;-419387.07;151405.06;1573275.26;16.77;60227.00;VALE3
31/12/2016;3005819.90;933225.02;313833.98;92976.00;403040.99;31598.00;0.00;66745.00;0.00;25031.00;69700.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;69700.00;8762.00;470408.99;1523724.03;0;3005819.90;409182.02;93246.00;143050.00;24304.00;147992.00;0.00;0.00;590.00;0.00;0.00;1060913.02;684028.99;0.00;52545.00;290232.00;0;34107.00;0.00;0.00;0.00;1535725.06;1400452.99;9412.00;77;54650.00;0.00;71133.00;0.00;0.00;0;523199.01;-391411.97;131787.01;0.00;-69067.99;0.00;0.00;425.00;69.00;-6599.00;29564.00;-36163.01;56614.00;18493.00;-230.00;74876.99;14.17;60227.00;FLRY3
31/12/2016;13509330.94;9127483.39;3390661.89;1373287.04;2251921.92;1575054.98;0.00;269625.98;0.00;266931.01;397383.01;0.00;0.00;0.00;0.00;0.00;130291.00;0.00;0.00;267092.00;223.00;3032716.03;951526.02;0;13509330.94;3278854.91;199543.01;562851.01;125062.00;991433.02;0.00;191364.99;1208600.96;0.00;0.00;4159643.90;3408891.90;0.00;157147.01;159203.01;0;434401.98;0.00;0.00;107958.00;5962874.13;3533972.99;-68092.00;3630;1993630.98;0.00;442032.00;0.00;57700.00;0;2377331.20;-1674935.17;702396.10;-227381.97;-115954.01;0.00;4865.00;-52538.99;0.00;47629.00;262103.97;-214474.98;359014.98;-69816.01;35160.00;323188.06;5.41;60227.00;WEGE3
31/12/2016;3589786.88;892784.00;125361.00;370889.98;230874.00;0.00;0.00;0.00;0.00;165659.01;261227.01;0.00;0.00;0.00;0.00;0.00;217146.00;0.00;2469.00;41612.00;262.00;73172.00;2362341.89;0;3589786.88;728649.98;63041.00;217444.00;40716.00;11145.00;1583.00;0.00;394720.99;0.00;0.00;793361.02;606360.00;0.00;13941.00;129590.00;0;43470.00;0.00;0.00;4266.00;2063510.00;1592790.02;147004.99;0;178671.01;0.00;145044.00;0.00;0.00;0;515454.94;-133997.98;381457.06;-79631.00;-129046.02;-45240.00;5939.00;-7644.00;0.00;-7069.00;41428.00;-48496.99;118765.98;-39730.00;-635.00;74012.01;14.64;60227.00;QUAL3
31/12/2016;44153622.53;12444917.76;4871161.86;760390.98;1997216.00;3964135.94;0.00;0.00;0.00;852012.99;1745970.94;0.00;0.00;0.00;0.00;0.00;70151.00;0.00;0.00;1675820.03;4568451.07;18135879.68;7258403.84;0;44153622.53;5496683.01;253836.99;1763206.02;231860.99;2117447.94;0.00;0.00;0.00;108607.00;0.00;31272419.33;28323569.66;0.00;0.00;1046897.02;0;1770814.98;0.00;0.00;1189992.96;6194528.26;4540000.26;30.00;0;0.00;-1301960.96;0.00;0.00;2956459.01;0;4650827.78;-3302587.90;1348240.00;-446880.99;-136098.99;0.00;460891.01;-574594.94;-24606.00;-632101.89;119284.02;-751385.98;-5151.99;0.00;0.00;-30665.02;7.04;60227.00;CSNA3
31/12/2016;12327013.38;7120083.97;1763552.00;0.00;1662024.96;3076733.95;0.00;229364.00;57205.00;331204.00;4197277.95;0.00;0.00;991401.98;3058927.10;0.00;0.00;36050.00;36643.00;74256.00;783476.99;139986.00;86188.00;0;12327013.38;2924358.91;110068.00;315108.99;57318.00;937049.98;0.00;0.00;1464482.94;40331.00;0.00;3965167.10;1376589.95;0.00;2351052.03;40126.00;0;197399.01;0.00;0.00;253758.00;5183729.10;4509520.90;28977.00;0;645230.98;0.00;0.00;0.00;0.00;0;1066534.02;-709883.01;356651.01;-133406.99;-69493.98;0.00;7492.00;-31949.00;-16316.00;55823.00;69368.98;-13546.00;168800.02;-28576.00;2983.00;141658.98;7.07;60227.00;MRVE3
31/12/2016;3516165.12;2263087.10;103875.00;459980.00;622339.97;1042902.98;0.00;1956.00;0.00;32033.00;941518.02;0.00;0.00;296884.99;598875.01;0.00;0.00;0.00;483.00;45275.00;306452.99;1111.00;3996.00;0;3516165.12;445047.01;4422.00;19585.00;38869.00;224958.00;19506.00;0.00;137707.01;0.00;0.00;226704.99;128507.00;0.00;86540.00;0.00;0;11658.00;0.00;0.00;16584.00;2827828.93;1356704.00;-11117.00;0;1482242.05;0.00;0.00;0.00;0.00;0;151436.02;-70215.00;81221.01;-13189.00;-19132.00;0.00;4418.00;-1112.00;8581.00;16932.00;20242.00;-3310.00;77719.01;-4630.00;-2375.00;69037.99;9.68;60227.00;EZTC3
31/12/2016;7954445.82;897945.02;105647.00;361720.99;297248.99;47222.00;0.00;6560.00;0.00;79546.00;500296.99;0.00;0.00;114982.00;247120.00;0.00;14468.00;0.00;0.00;123727.00;6178101.76;30453.00;347648.99;0;7954445.82;717024.00;0.00;147526.00;39381.00;380777.98;0.00;81341.00;67998.01;0.00;0.00;2781061.89;2501510.91;0.00;103471.00;176080.00;0;0.00;0.00;0.00;6190.00;4450169.94;2349058.05;830932.99;0;1270178.94;0.00;0.00;0.00;0.00;0;305689.95;-62817.00;242873.02;0.00;-41871.01;0.00;-5759.00;182.00;1021.00;-64353.01;14883.00;-79236.01;132093.01;-41996.00;-5207.00;183792.00;17.25;60227.00;MULT3
31/12/2016;6475211.78;4085477.12;894881.02;0.00;2266290.94;782265.98;0.00;135840.99;6198.00;0.00;244376.00;0.00;0.00;10692.00;0.00;0.00;156616.00;0.00;0.00;77068.00;46.00;1645069.06;500244.00;0;6475211.78;2917751.04;179470.00;679721.02;404760.00;996171.01;0.00;149808.99;474164.00;33656.00;0.00;920665.02;879748.99;0.00;3560.00;0.00;0;37356.00;0.00;0.00;0.00;2636795.90;1178368.00;279268.00;0;1216984.96;0.00;-37728.00;-97.00;0.00;0;2110799.87;-855368.00;1255432.06;-424736.00;-135581.98;-65692.01;34552.00;-199181.02;0.00;-25882.00;17156.00;-43038.00;438911.04;-145902.02;6822.00;-325227.01;16.94;60227.00;LREN3
31/12/2016;5659302.91;3427782.91;276632.00;0.00;877353.02;2149467.90;0.00;111772.00;12558.00;0.00;50858.00;0.00;0.00;334.00;0.00;0.00;0.00;4553.00;0.00;45971.00;0.00;1006606.02;1174055.94;0;5659302.91;2184684.03;199378.00;1615586.94;96731.00;132581.00;0.00;25934.00;92970.00;21503.00;0.00;538664.00;281387.01;45228.00;16271.00;193187.01;0;2591.00;0.00;0.00;26168.00;2909786.94;1808638.98;138552.99;12383;980441.98;0.00;-30230.00;0.00;0.00;0;3056996.61;-2134653.82;922343.04;-598866.05;-161878.02;0.00;0.00;-7677.00;0.00;-37936.00;31165.00;-69101.01;115986.02;-21940.00;-6875.00;86559.00;11.13;60227.00;RADL3
31/12/2016;102066257.92;18398996.48;5105110.02;0.00;8701687.81;410412.99;0.00;3027229.95;343092.00;811462.02;7173105.15;0.00;0.00;305411.01;0.00;0.00;27497.00;36430.00;2816.00;6800950.78;85745.00;31924918.27;44483497.98;0;102066257.92;20438575.10;760643.01;7611246.08;1770731.01;4663478.78;110449.00;2195031.04;2143372.80;1183623.04;0.00;12383264.77;4560594.94;1909.00;683337.02;0.00;0;6625637.89;0.00;511785.98;0.00;69244420.10;63571415.04;1272580.99;0;4388960.77;0.00;0.00;0.00;11461.00;0;10873650.18;-4893140.48;5980507.65;-3208082.43;-802193.02;0.00;130479.95;-292664.00;247.00;-315351.07;681208.06;-996558.85;1492944.13;187209.98;-465328.00;1214826.11;22.31;60227.00;VIVT3
31/12/2016;11879699.46;7916959.74;513756.99;1016529.02;2615077.89;3656791.04;0.00;18119.00;12610.00;84076.00;2907641.09;168004.99;0.00;764713.98;1415069.06;0.00;0.00;0.00;340972.99;218880.00;903345.02;85690.00;66063.00;0;11879699.46;2276007.94;48920.00;209166.00;126957.00;1135101.95;64812.00;35946.00;655105.01;0.00;0.00;2836948.99;2288561.92;0.00;0.00;36930.00;0;511456.99;0.00;0.00;753185.98;6013556.03;3395744.00;-42180.00;0;2715625.98;0.00;0.00;0.00;-55634.00;0;918764.10;-653852.93;264911.02;-101404.01;-114589.99;0.00;-15491.00;0.00;30231.00;14759.00;70899.99;-56141.00;78416.01;-24075.00;1934.00;30934.00;7.23;60227.00;CYRE3
31/12/2016;14219520.00;5927532.03;920784.00;2137134.98;2616717.06;19987.00;0.00;232908.99;0.00;0.00;3538269.95;0.00;0.00;372004.00;0.00;0.00;0.00;0.00;0.00;3166266.11;96322.00;8755.00;4648641.02;0;14219520.00;3416304.90;33330.00;943283.01;366347.01;986950.98;0.00;195911.01;804261.02;86222.00;0.00;5931528.19;3847379.97;0.00;1390226.05;238395.01;0;455527.01;0.00;0.00;847689.02;4023998.14;1981985.02;54959.00;0;2009844.99;0.00;-22262.00;0.00;-529.00;0;2337480.19;-1680927.23;656552.96;-223162.00;-120357.01;20527.00;0.00;-20327.00;9814.00;-54393.00;265140.99;-319534.02;268655.04;-10381.00;-15660.00;173905.04;9.53;60227.00;EQTL3
31/12/2016;42035851.26;8285470.21;995132.03;1014188.03;3436403.97;49473.00;0.00;825803.01;1059.00;1963410.94;10402538.50;0.00;31040.00;146367.01;0.00;0.00;1797453.06;229052.99;0.00;8198625.79;8753088.51;3775076.10;10819680.26;0;42035851.26;11447459.84;224740.99;1939592.96;820452.99;4836922.88;0.00;466987.01;3158763.01;0.00;0.00;17654022.14;10342356.99;0.00;5914442.24;582206.02;0;815017.02;0.00;0.00;4090.00;12930281.33;6294208.00;1924503.04;0;5199855.10;0.00;-488284.99;0.00;0.00;0;4672556.54;-3730942.72;941612.93;-99453.00;-193347.02;0.00;0.00;-406009.98;-349104.00;-391005.02;191756.99;-582761.98;-497305.98;-25372.99;216600.00;-306228.99;3.07;60227.00;CMIG4
31/12/2016;4750550.02;1162738.05;69653.00;38536.00;512652.00;464345.98;0.00;29726.00;6006.00;41819.00;432280.00;0.00;0.00;156552.99;162291.01;0.00;33587.00;0.00;42970.00;36879.00;2331461.12;736078.02;87993.00;0;4750550.02;609448.00;27507.00;50626.00;18533.00;280315.01;74190.00;0.00;158276.99;0.00;0.00;1923917.06;1207990.02;21040.00;179662.00;477808.00;0;37417.00;0.00;0.00;12139.00;2205046.02;914185.98;27830.00;0;552070.02;718604.03;-7644.00;0.00;0.00;0;79469.01;-41238.01;38231.00;-7229.00;-23225.00;0.00;-196098.00;-117281.00;77.00;-74452.01;4634.00;-79086.00;-379976.99;-6273.00;60371.00;-206534.02;1.07;60227.00;JHSF3
31/12/2016;8404355.07;2080713.98;562206.98;431232.99;760236.99;182588.00;0.00;27287.00;0.00;117162.00;1541693.06;0.00;0.00;0.00;0.00;0.00;179219.01;0.00;0.00;1362473.98;17222.00;3025009.92;1739715.97;0;8404355.07;4848741.89;283521.98;1097997.06;146174.00;835289.98;0.00;0.00;2419257.09;66502.00;0.00;6912364.03;5543929.86;0.00;306700.99;338020.00;0;723713.02;0.00;0.00;293247.01;-3649998.11;2924492.03;191946.00;0;0.00;-7312458.24;546022.02;0.00;0.00;0;2663915.78;-1817591.94;846323.90;-368017.02;-162697.97;0.00;-146747.01;26000.00;3117.00;-163259.01;-37720.03;-125539.04;34719.95;-68944.00;3685.00;-105495.99;4.62;60227.00;GOLL4
31/12/2016;7417254.91;2242760.96;1692260.99;0.00;424528.00;0.00;0.00;31539.00;5134.00;89299.00;70765.00;0.00;0.00;3169.00;0.00;0.00;0.00;0.00;0.00;67596.00;0.00;5020596.22;83133.00;0;7417254.91;1841698.94;94982.00;910900.99;36589.00;654585.98;0.00;39749.00;104891.99;0.00;0.00;3378565.89;3131302.91;0.00;7223.00;171912.99;0;63074.00;0.00;5053.00;0.00;2196989.95;976707.97;33977.00;0;1186305.02;0.00;0.00;0.00;0.00;0;1305999.10;-958824.96;347174.05;-104749.99;-45896.00;0.00;0.00;5436.00;0.00;-72697.00;43067.00;-115764.00;129267.00;-23715.00;-1155.00;104397.01;9.54;60227.00;RENT3
31/12/2016;10241348.61;4936399.87;224248.00;1742541.06;689083.01;1541324.03;0.00;441343.01;51952.00;245908.99;1881549.06;0.00;0.00;0.00;0.00;0.00;722769.98;0.00;0.00;1158779.01;0.00;538289.98;2885110.02;0;10241348.61;3119426.05;65341.00;2107960.06;73652.00;526891.01;0.00;0.00;345582.02;0.00;0.00;4043920.90;3739288.06;81820.00;43601.00;0.00;0;179212.00;0.00;0.00;50.00;3077951.92;4483040.77;38927.00;0;0.00;-1443111.04;-905.00;0.00;0.00;0;3024661.25;-2438675.97;585985.02;-298467.97;-103435.02;0.00;0.00;-10094.00;0.00;-324123.04;138696.99;-462820.00;-150134.99;-1179.00;48969.00;-102253.01;9.65;60227.00;AMER3
31/12/2016;24159670.27;13011795.97;4274158.08;1412587.01;3898189.06;2761207.04;0.00;541772.03;123883.00;0.00;1846605.95;7655.00;7449.00;229763.01;0.00;0.00;417344.00;222518.00;490.00;961387.01;141687.01;5787981.82;3371599.10;0;24159670.27;5486945.79;362718.02;1709652.99;311014.02;2475603.97;0.00;320883.01;224876.99;82197.00;0.00;10114165.76;8941526.02;4272.00;87394.00;7645.00;0;1073329.02;0.00;0.00;30935.00;8527623.21;3838685.95;552038.02;5339;4148027.90;0.00;-23987.00;7519.00;0.00;0;19085250.56;-17269469.18;1815780.86;-686245.06;-398150.94;0.00;104831.00;0.00;2091.00;-201410.00;172145.01;-373555.04;636896.96;-237998.03;36663.00;435388.03;30.53;60227.00;UGPA3
31/12/2016;17601064.96;2645028.10;1343981.95;0.00;1043905.02;32120.00;0.00;81423.00;0.00;143598.00;1920568.06;0.00;5718.00;596761.98;0.00;0.00;528239.01;0.00;0.00;789849.02;0.00;1704683.01;11330786.30;0;17601064.96;1245420.03;350880.99;225367.01;109401.00;219282.00;0.00;0.00;340488.99;0.00;0.00;2506280.96;324720.00;0.00;126845.00;1267691.01;0;787025.02;0.00;0.00;0.00;13849364.48;4249901.06;6279511.04;0;3319951.87;0.00;0.00;0.00;0.00;0;1878854.02;-592213.06;1286641.02;-158342.02;-273158.02;0.00;-244574.00;240200.99;0.00;29513.00;61116.02;-31603.00;880281.02;530.00;-10000.00;870811.01;12.39;60227.00;COGN3
31/12/2016;31155875.84;11612517.38;319124.00;10969814.02;91645.00;0.00;0.00;179694.00;41951.00;10289.00;3749282.05;3564242.94;0.00;0.00;0.00;0.00;0.00;20079.00;0.00;164960.00;29117.00;462752.99;15302206.46;0;31155875.84;3657831.94;0.00;45601.00;106140.00;450208.00;0.00;318827.01;2737056.00;0.00;0.00;8421658.11;5013424.13;0.00;39649.00;2976124.93;0;392460.00;0.00;0.00;9915.00;19066469.77;2540239.10;14021500.93;19603;2497828.10;0.00;0.00;0.00;-12701.00;0;623653.12;0.00;623653.12;0.00;-309228.96;0.00;0.00;0.00;0.00;188205.98;328432.96;-140226.94;502629.95;782617.98;-357179.04;927871.04;4.42;60227.00;B3SA3
